market_type,assets_id,assets_short_cn_name,assets_full_cn_name,party_short_cn_name,party_short_en_name,party_full_cn_name,party_full_en_name,party_url,description,location,founding_time,listing_time,section_tags,stakeholders
美股,ACIW.NASDAQ,ACI环球,ACI环球,,,,"ACI Worldwide, Inc.",http://www.aciworldwide.com,ACI Worldwide公司为全球范围内促进电子支付行业提供开发，销售，安装和支持的软件产品和服务。该公司提供的产品和服务涵盖各种领域，其中包括网上银行，现金管理，管理收付款项及现金流量。该公司支持通过网上或移动的渠道，管理和处理的货币，非货币性的，销售，金融交易帐户的交易;该公司还提供管理与贸易有关的交易过程。该公司的产品还涵盖各种领域内的支付和银行市场，如社区金融服务，包括在线和移动银行和支付系统和安全解决方案，服务的社区银行和信用合作社;此外，该公司提供的服务还包括软件支持支付工具、消费者支付收购交易结算管理、批发银行管理、和商业零售，管理商户的零售商及配套服务的消费者支付的款项。此外，其产品涵盖支付欺诈行为管理，反对欺诈和洗钱固定付款和支付基础设施，包括支持支付系统的运营和优化的工具和基础设施。此外，该公司提供产品支持，技术，教育，测试，专家咨询，服务和设施管理服务。该公司的前身为交易系统建筑师，并于2007年7月更名为ACI Worldwide公司。 ACI Worldwide公司始建于1993年，总部设在美国佛罗里达州那不勒斯。,美国佛罗里达州那不勒斯克拉夫特大道3520,1993-11-27,1995-02-23,软件,
美股,ACLS.NASDAQ,Axcelis科技设计,Axcelis科技设计公司,,,,"Axcelis Technologies, Inc.",http://www.axcelis.com,Axcelis科技设计公司制造半导体芯片制造等加工设备。它提供了高能量离子注入，如舰XEX高能源应用，单晶圆工具，高电流离子注入机，高电流应用的单晶片产品包括越HDX和PURION，中等电流离子植入系统等。该公司还提供比干式剥离系统更小的晶圆。此外，它提供了起所售产品的服务和支持，包括零部件，设备升级和维护服务半导体产业。本公司通过直销队伍直接销售半导体芯片的设备和服务。 Axcelis科技公司成立于1995年，总部设在马萨诸塞州贝弗利。,马萨诸塞州贝弗利樱桃大道108,1995-12-31,2000-07-11,半导体,
美股,ACN.NYSE,埃森哲,埃森哲公司,,,埃森哲股份有限公司,Accenture Plc,http://www.accenture.com,埃森哲公司是全球最大的管理咨询公司和技术服务供应商。它原是全球安达信(Arthur Andersen)会计事务所的管理咨询部门，1953年安达信会计师事务所为帮助通用电气公司（GE）提高薪资处理效率，安装了美国第一台商用电脑，从此开创了数据处理时代，当时的项目领导人Joe Glickauf之后被称为是电脑和高科技咨询之父，为管理咨询开创了使用电脑和高科技解决问题的先河，这个项目标志着安达信咨询业务的开始，随着咨询业务的利润最终超过了审计部分，膨胀的咨询部门已经不甘寄人篱下，1989年成立安盛咨询公司(Andersen Consulting)，2000年与安达信从经济上彻底分开，2001年公司更名为埃森哲(Accenture)。,大运河广场1，大运河港，都柏林，爱尔兰,2009-06-10,2009-09-01,信息科技咨询与其它服务,
美股,ACOR.NASDAQ,阿索尔达生物制药,阿索尔达生物制药公司,,,阿索尔达治疗公司,"Acorda Therapeutics, Inc.",http://www.acorda.com,阿索尔达生物制药公司是一家商业化阶段的生物制药公司，主要从事治疗多发性硬化症（MS），脊髓损伤（SCI），和其他中枢神经系统疾病主要在美国的识别，开发和商品化。它的产品包括AMPYRA（dalfampridine），钾通道阻滞剂改善走在MS患者; Zanaflex胶囊和Zanaflex片（盐酸替扎尼定），短效药物的管理痉挛。该公司还销售产品走在成年患者MS国际下Fampyra名称的改善。此外，它正在开发西泮鼻喷剂，这是在新药制剂用于治疗集群/急性反复发作; Dalfampridine脑瘫中风后的赤字是在II期临床试验; AC105，这是在II期临床髓鞘再生抗体计划，这是在第1阶段临床试验，用于治疗MS;软骨素计划研究为SCI和TBI;的纽兰格林程序，已完成1期临床试验，用于治疗心脏衰竭的治疗试验; 。阿索尔达治疗公司成立于1995年，总部设在纽约州阿兹利。,纽约州阿兹利索尔米勒河大道420,1995-12-31,2006-02-10,生物技术,
美股,ACPW.NASDAQ,艾泰沃,艾泰沃,,,,Active Power,,,,,,,
美股,ACRE.NYSE,战神商业房地产,战神商业房地产公司,,,阿瑞斯商业地产公司,Ares Commercial Real Estate Corp.,http://www.arescre.com,战神商业房地产公司是一家专业融资公司，负责房地产投资信托基金（REIT）管理方面的事宜。它也负责投资和管理的中层市场商业房地产（CRE）贷款和其他商业地产投资方面的事宜。该公司投资包括过渡高级按揭贷款、次级债按揭贷款，B-Notes和夹层贷款及其他CRE债务和优先股股权投资方面的事宜。战神商业房地产公司成立于2011年，总部设在伊利诺伊州芝加哥市。,伊利诺伊州芝加哥市第二北拉萨尔街道925,2011-09-01,2012-04-25,房地产信托投资基金,
美股,ACT.NYSE,阿特维斯,阿特维斯集团,,,,AdvisorShares Vice ETF,http://www.advisorshares.com/fund/act,"Actavis, Inc. formerly Watson Pharmaceuticals, Inc., is a integrated global specialty pharmaceutical company engaged in the development, manufacturing, marketing, sale and distribution of generic, branded generic, brand, biosimilar and over-the-counter (OTC) pharmaceutical products. The Company also develops and out-licenses generic pharmaceutical products primarily in Europe through its Medis third-party business. The Company operates in three segments: Actavis Pharma, Actavis Specialty Brands and Anda Distribution. On January 23, 2013, the Company completed the acquisition of Uteron Pharma SA. On October 29, 2012, the Company sold its Rugby OTC pharmaceutical products and trademarks to The Harvard Drug Group, L.L.C. On January 24, 2012, the Company completed the acquisition of Ascent Pharmahealth Ltd.",,,,,
美股,ACTG.NASDAQ,阿卡西亚,阿卡西亚,,,阿卡西亚研究公司,Acacia Research Corp.,http://www.acaciaresearch.com,相思研究公司和其附属公司负责美国专利技术的收购，开发，许可等方面的事宜。该公司致力于帮助专利所有者保护他们的专利免于未经授权使用其专利;代其专利技术可以防止非法用户使用其专利技术。该公司拥有或控制约250项专利组合，其中包括课应用于各种行业的专利和国外同行专利技术。相思研究公司始建于1992年，总部设在加利福尼亚州纽波特海滩。,加利福尼亚州纽波特海滩新港口中心大道第7层500,1999-12-27,2002-12-16,计算机硬件,
美股,ACUR.NASDAQ,讴歌制药,讴歌制药公司,,,,"Acura Pharmaceuticals, Inc.",http://www.acurapharm.com,讴歌制药公司是一家专业制药公司，主要从事在候选产品旨在解决药物滥用和误用利用其专有厌恶和妨碍技术的研究，开发和商品化。它的产品包括CII的Oxecta片，附表二麻醉表示急性和治疗慢性中度至重度疼痛的药物，被用作减鼻充血剂盐酸伪麻黄碱片各种非处方药和处方感冒，鼻窦和过敏产品。公司有七个额外阿片利用规避技术的产品，这些产品现在在不同的发展阶段。讴歌制药公司主要从事开发和商业化协议与国王制药研究与发展，是辉瑞公司的全资附属公司，负责若干阿片类镇痛药利用该公司的产品开发和商业化的专有规避技术的研发。该公司在美国，加拿大和墨西哥均设有办事处。该公司成立于1935年，总部设在伊利诺州。,美国伊利诺伊州帕拉迪拉呗法庭大道616,,,制药,
美股,ACW.NYSE,雅固拉,雅固拉公司,,,,Accuride Corp.,http://www.accuridecorp.com,雅固拉公司和其附属公司主要从事设计，制造及分销组件方面的业务。其业务范围包括卡车，拖车，北美汽车销售，军事和建筑领域。主要是以下四个部分：车轮，喷浆，帝国集团，BRILLION铁厂。该公司提供重型和中型钢材和铝合金轮毂，轻型卡车钢制车轮，和军事车轮和轮组件和组件，如制动鼓，制动盘，轮毂，辐轮毂，盘式刹车盘，自动间隙调节。它还提供了卡车的车身和底盘部件，包括保险杠，油箱，电池箱和工具箱，前端交叉成员，消声器组件，冠组件和部件，管状的产品，及客车底盘，以及挡泥板，排气部件，遮阳板，挡风玻璃口罩，一步组件，支架，油箱支架，内罩板，车门总成，仪表板总成，和其他各种部件。此外，企业提供的传动装置和发动机相关的组件，这些组件包括飞轮，以及传输和发动机相关的壳体和支架，球墨铸铁和灰口铸铁铸造工业部件，如飞轮，泵壳的韧性和灰铸铁件，小发动机部件，及其他工业元件。雅固拉公司还销售喷浆和BRILLION的品牌销售其产品。其还供应重型和中型卡车，商用拖车原始设备制造商（OEM），以及售后市场供应商，包括OEM经销商网络，批发分销商和售后服务市场。该公司成立于1986年，总部设在美国印第安纳州埃文斯维尔。,美国印第安纳州埃文斯维尔办公区7140,,,,
美股,ACWI.NASDAQ,全球ETF,全球ETF-iShares MSCI,,,,iShares MSCI ACWI ETF,,,400 Howard Street  San Francisco,,,环球,
美股,ACXM.NASDAQ,阿克西鄂姆,阿克西鄂姆公司,,,,"Acxiom Holdings, Inc.",http://www.acxiom.com,阿克西鄂姆公司经营范围包括在公司在美国，欧洲，南美和亚太地区提供企业数据，分析和软件的服务 。该公司的经验范围包括三个部分：营销和数据服务，IT基础设施管理，服务和其他服务业。营销和数据服务分部涉及数据来源;激活通过分析数据，整合，提升客户营销数据库的建设和管理，以及合作伙伴的整合，以及应用程序的业务的应用范围。 IT基础设施管理分部提供主机，服务器托管和云计算服务，以及从事加工密集型数据库环境和维护安全的IT环境。其他服务分部执行电子邮件活动，为客户提供解决方案，协助客户在风险预测和管理，并提供外包呼叫中心业务。该公司还提供为金融服务，保险，信息服务，直销，零售，消费品，科技，汽车，医疗保健，旅游，通信行业等行业提供此类数据服务。 Acxiom公司始建于1969年，总部设在阿肯色州的小石城。,美国阿肯色州小石城,,,软件,
美股,ADC.NYSE,美国同意房地产,美国同意房地产公司,,,艾格里不动产公司,Agree Realty Corp.,http://www.agreerealty.com,同意房地产公司是一家房地产投资信托基金（REIT公司），主要从事的所有权，开发，收购，管理的零售物业，租予全国及区域性零售企业的业务。截至2009年12月31日，其投资的组合包括73项物业，包括61独立净租赁物业和12个社区购物中心，分布在16个州的约3.5万平方英尺的可出租总面积。该公司是一家房地产投资信托基金。同意地产公司始建于1971年，总部设在密歇根州法明顿山区。,美国密西根州法明顿山区西北大道31850,1971-12-31,1994-04-14,零售业房地产投资信托,
美股,ADGE.NYSE,美国DG能源,美国DG能源公司,,,,"American DG Energy, Inc.",http://www.americandg.com,美国DG能源公司是一家公用事业的能源公司。该公司在美国的站点可以分发，拥有，运营和维护现场能源系统产生的电力。该公司可以为客户提供设备安装，和销售这些系统所产生的能量，并可客户提供长期合同基础。该公司主要依靠天然气提供动力的热电联供系统的内燃机驱动的发电机产生电力，同时从发动机和排气的热量被回收并用于在网页是用来产生热和热水。该公司还经销和经营冷水机组系统冷却应用。它提供标准化的能源，设备和服务包的业主和运营商，并可满足医疗保健，酒店，大型住宅，稳重，和工业设施的需求。截至2012年12月31日，该公司已安装了92个能源系统，总量约6388千瓦，51.0百万英热单位的热量和热水，冷却2820吨。美国DG能源公司成立于2001年，总部设在马萨诸塞州沃尔瑟姆。,马萨诸塞州沃尔瑟姆第一大道45,,,建筑材料,
