title,abstract,market_type,media_source,url,publish_time,section_tags,event_tags,assets_id,sentiment,attention
不止科技更酷炫 中科创达智能驾驶舱3.0亮相CES Asia 2019,2019年6月11日，作为亚洲地区前沿科技发展的风向标，亚洲电子消费展(CESAsia2019)在上海新国际博览中心盛大开幕。传统汽车、新造车势力和供应商的汽车技术和产品百花齐放，智能汽车无疑是今年CESAsia最大看点之一。作为全球领先的智能操作系统产品和技术提供商，中科创达在本届CESAsia上首发亮相基于高通骁龙SA8155平台、QNXHypervisor的“一机多屏多系统”嵌入式AI智能驾驶舱3.0解决方案，展现了下一代智能驾驶舱极致的人机交互和炫酷的视觉体验。,A股,TechWeb,http://www.techweb.com.cn/smarttraveling/2019-06-12/2739691.shtml,2019-06-12 18:54:00,汽车,新产品发布,300496.XSHE,1,2
中科创达：重要股东接连减持，业绩成色能否支撑百亿市值？,中科创达（300496.SZ）日前发布2019半年报，公司营收净利同向增长，且利润增速高于营收，两者同比增幅分别约达27.15%和44.46%。不过，公司经营性现金同比由正转负，净流出逾2800万元。值得一提是的，数据显示公司上...,A股,电鳗快报,http://www.dmkb.net/html/2019/08/101544.html,2019-08-13 12:00:00,综合金融服务,股东减持,300496.XSHE,-1,2
中科创达及下属13家子公司获政府补助约3441万元,"原标题：中科创达及下属13家子公司获政府补助约3441万元 中科创达12月23日早间公告，公司及下属子公司上海畅索、南京创达、创通联达、重庆汽车、创通联智、沈阳创达、深圳创达、深圳天盛、南京盎赛、慧驰科技、大连创达、成都创达、Rightware共13家于2019年1月1日至公告日累计收到政府补助人民币3,440.78万元(不含以前年度政府补助由递延收益转入损益的金额)。上述补助资金将对公司2019年度经营业绩产生正面影响，预计税前增加利润总额3,440.78万元。（文章来源：上海证券报·中国证券网）(责任编辑：DF120)。",A股,东方财富网,http://finance.eastmoney.com/a/201912231332547448.html,2019-12-23 9:26:00,综合金融服务,子公司补贴,300496.XSHE,1,2
中科创达推出TurboX Auto平台4.0 迎接软件定义汽车时代,核心提示：12月6日，在中科创达ThunderWorld2019边缘智能大会上，中科创达发布边云协同的物联网开发框架平台TurboX Edge Platform。,A股,盖世汽车网,https://auto.gasgoo.com/news/201912/15I70145740C601.shtml,2019-12-15 16:24:11,半导体产品与设备,新产品发布,300496.XSHE,1,2
支持多系统 中科创达智能座舱平台升级,核心提示：日前，智能终端平台技术提供商中科创达推出了TurboX Auto平台4.0智能座舱，支持Android、Linux、QNX等多系统操作。,A股,盖世汽车网,https://auto.gasgoo.com/news/201912/9I70144334C103.shtml,2019-12-09 6:04:24,汽车,新产品发布,300496.XSHE,1,2
开发操作系统 滴滴与中科创达建立合作,核心提示：日前，滴滴出行宣布与智能操作系统技术和产品供应商中科创达签署战略合作协议。,A股,盖世汽车网,https://auto.gasgoo.com/news/202002/4I70154281C601.shtml,2020-02-04 12:56:59,汽车,战略合作,300496.XSHE,1,2
中科创达属于什么概念板块？中科创达今日股价查询（2020/01/13）,2020年01月13日中科创达股价多少？南方财富网为您提供中科创达是哪些概念板块：2020年01月13日中科创达（300496）股价查询最新价开盘价昨收价所属概念板块51.16049.53049.110汽车电子、华为概念数据来源时间:2020-01-1315:00:03数据仅供参考，交易时请以成交价为准。 南方财富网微信号：南方财富网。,A股,南方财富网,http://www.southmoney.com/gupiao/glg/202001/4869382.html,2020-01-13 17:30:00,综合金融服务,定期报告分析,300496.XSHE,0,2
2020年01月08日中科创达(300496)价格实时行情,以下是南方财富网为您提供的今日中科创达(300496)价格行情查询：代码：300496名称：中科创达最新价：48.760开盘价：49.000昨收价:48.990代码300496名称中科创达最新价48.760涨跌额-0.230涨跌幅-0.469%开盘价49.000昨收价48.990最高价50.980最低价48.600数据来源时间2020-01-0815:00:03更多创业板价格每日更新，请关注南方财富网创业板频道。 南方财富网微信号：南方财富网。,A股,南方财富网,http://www.southmoney.com/gupiao/chuangyeban/202001/4837060.html,2020-01-08 17:17:00,综合金融服务,定期报告分析,300496.XSHE,0,2
中科创达接受49家机构调研：与华为实现多层次多领域合作,原标题：中科创达接受49家机构调研：与华为实现多层次多领域合作来源：中国财富网业务发展情况。中科创达表示，公司以智能操作系统技术为核心，不断在智能终端产业领域扩大商业版图，技术领域已拓展到人工智能技术以及5G技术。公司的智能汽车业务从2016年到2019年的复合增长率达到118%，2019年实现营业收入4.8亿元，同比增长72%，收入占比提升至26%。,A股,新浪财经,https://finance.sina.com.cn/stock/relnews/cn/2020-03-06/doc-iimxyqvz8424470.shtml,2020-03-06 21:07:00,软件开发,机构调研交流,300496.XSHE,0,2
中科创达(300496.SZ)：实控人质押709万股及解除质押1250万股,格隆汇3月6日丨中科创达(300496.SZ)公布，公司近日接到实际控制人赵鸿飞告知，获悉赵鸿飞已将其所持有的公司部分股份质押，并将部分股份解除质押，其中，质押709万股，占其所持股份比例5.3%；解除质押1250万股，占其所持股份比例9.34%，相关质押及解除质押手续已办理完毕。截至公告披露日，赵鸿飞持有公司股份1.34亿股，占公司总股本的33.24%。其所持有公司股份累计被质押4176万股，占其持有公司股份总数的31.21%，占公司总股本的10.37%。,A股,格隆汇,https://www.gelonghui.com/news/316271,2020-03-06 20:20:09,综合金融服务,实际控制人质押股权,300496.XSHE,-1,2
中科创达大跌5.04%，计算机应用行业跌1.33%,中科创达大跌5.04%，计算机应用行业跌1.33%2020-03-0611:02:37中新经纬 中新经纬客户端3月6日电今日早盘，中科创达(300496)大跌5.04%，报62.20元，成交额80156万元，换手率4.49%，振幅2.93%，量比1.31。 中科创达所在的计算机应用行业，整体跌幅为1.33%。领涨股为运达科技(300440)，领跌股为指南针(300803)。,A股,中国新闻网,http://www.jwview.com/jingwei/html/03-06/301002.shtml,2020-03-06 11:02:37,电脑与外围设备,个股下跌,300496.XSHE,-1,2
广汽研究院与中科创达签署协议 共同建立智能网联汽车创新中心,原标题：广汽研究院与中科创达签署协议共同建立智能网联汽车创新中心来源：雪球综合据悉，广州汽车集团股份有限公司汽车工程研究院与全球领先的智能操作系统产品和技术提供商中科创达软件股份有限公司签署了，关于“共同研发智能网联汽车平台，打造智慧互联汽车生态”的战略合作协议，正式成立联合创新中心。双方在线上举办了视频签约仪式，广汽研究院院长王秋景、中科创达董事长赵鸿飞代表双方签署协议。广汽研究院和中科创达在此前就有过合作。,A股,新浪财经,https://finance.sina.com.cn/stock/relnews/hk/2020-03-05/doc-iimxyqvz8161405.shtml,2020-03-05 22:23:00,汽车服务,战略合作,300496.XSHE,1,2
中科创达大跌8.23%，换手率8.55%,原标题：中科创达大跌8.23%，换手率8.55%来源：中新经纬中新经纬客户端3月5日电截至发稿，中科创达大跌8.23%，报65.68元，成交额164859万元，换手率8.55%，振幅12.11%，量比1.80。中科创达所在的计算机应用行业，整体跌幅为1.43%。领涨股为指南针(300803)，领跌股为深信服。,A股,新浪财经,https://finance.sina.com.cn/stock/relnews/cn/2020-03-05/doc-iimxxstf6593395.shtml,2020-03-05 13:15:00,综合金融服务,战略合作,300496.XSHE,1,2
广汽研究院与中科创达成立智能汽车软件技术联合创新中心；哪吒U将使用宁德时代动力电池等7条快讯,原标题：广汽研究院与中科创达成立智能汽车软件技术联合创新中心；哪吒U将使用宁德时代动力电池等7条快讯1、广汽研究院与中科创达成立智能汽车软件技术联合创新中心3月4日，广州汽车集团股份有限公司汽车工程研究院（以下简称：广汽研究院）与全球领先的智能操作系统产品和技术提供商中科创达软件股份有限公司（股票代码:300496，以下简称：中科创达）宣布成立广汽研究院-中科创达智能汽车软件技术联合创新中心（以下简称:联合创新中心）。双方将共同研发全球一流的智能网联汽车平台，打造智慧互联汽车生态圈，引领汽车智能网联技术发展。双方举办了简单隆重的在线视频签约仪式，广汽研究院院长王秋景、中科创达董事长赵鸿飞代表双方签署协议。,A股,新浪科技,https://tech.sina.com.cn/roll/2020-03-04/doc-iimxyqvz7797906.shtml,2020-03-04 16:51:00,汽车,战略合作,300496.XSHE,1,2
广汽研究院与中科创达合作成立智能汽车软件技术联合创新中心,原标题：广汽研究院与中科创达合作成立智能汽车软件技术联合创新中心来源：证券时报·e公司e公司讯，记者从广汽集团获悉，3月4日，广汽研究院与全球领先的智能操作系统产品和技术提供商中科创达宣布成立广汽研究院-中科创达智能汽车软件技术联合创新中心。双方将共同研发全球一流的智能网联汽车技术，打造智慧互联汽车生态圈，引领汽车智能网联技术发展。,A股,新浪财经,https://finance.sina.com.cn/roll/2020-03-04/doc-iimxyqvz7790852.shtml,2020-03-04 16:28:00,汽车服务,设立购买子公司,300496.XSHE,1,2
广汽研究院与中科创达成立智能汽车软件技术联合创新中心,亿欧汽车3月4日讯，今日，广汽研究院与智能操作系统产品和技术提供商中科创达宣布成立广汽研究院-中科创达智能汽车软件技术联合创新中心（以下简称:联合创新中心）。双方将共同研发全球一流的智能网联汽车平台，打造智慧互联汽车生态圈。据悉，广汽研究院和中科创达有深厚的合作基础。,A股,亿欧网,https://www.iyiou.com/breaking/41865.html,2020-03-04 12:15:02,汽车,战略合作,300496.XSHE,1,2
杭州未来科技城、高通中国、中科创达成立联合创新中心暨Qualcomm AI创新实验室,原标题：杭州未来科技城、高通中国、中科创达成立联合创新中心暨QualcommAI创新实验室 3月4日，浙江杭州未来科技城、高通（中国）控股有限公司（Qualcomm）、中科创达软件股份有限公司通过网上签约的形式共同签署合作协议，将携手成立“杭州未来科技城•Qualcomm中国•中科创达联合创新中心暨QualcommAI创新实验室”（以下分别简称“联合创新中心”以及“QualcommAI创新实验室”），共同推进杭州市双创事业的发展，更好地支持杭州双创企业和机构对5G、AI、物联网等领域的技术应用需求。 在全国上下共同抗击新型冠状病毒感染的肺炎疫情的特殊时期，此次合作协议的签署通过视频连线的方式完成了“云签约”。三方通过视频连线签署联合创新中心暨QualcommAI创新实验室合作协议 联合创新中心以及QualcommAI创新实验室将落户于中国（杭州）5G创新园。,A股,新浪科技,https://tech.sina.com.cn/roll/2020-03-04/doc-iimxyqvz7720571.shtml,2020-03-04 12:10:00,通信传输设备,设立研发中心,300496.XSHE,1,2
杭州未来科技城、高通中国、中科创达携手成立联合创新中心,中新网3月4日电今天，浙江杭州未来科技城、高通(中国)控股有限公司(Qualcomm)、中科创达软件股份有限公司通过网上签约的形式共同签署合作协议，将携手成立“杭州未来科技城•Qualcomm中国•中科创达联合创新中心暨QualcommAI创新实验室”(以下分别简称“联合创新中心”以及“QualcommAI创新实验室”)，共同推进杭州市双创事业的发展，更好地支持杭州双创企业和机构对5G、AI、物联网等领域的技术应用需求。 在全国上下共同抗击新型冠状病毒感染的肺炎疫情的特殊时期，此次合作协议的签署通过视频连线的方式完成了“云签约”。三方通过视频连线签署联合创新中心暨QualcommAI创新实验室合作协议 联合创新中心以及QualcommAI创新实验室将落户于中国(杭州)5G创新园。,A股,中国新闻网,http://www.chinanews.com/business/2020/03-04/9113119.shtml,2020-03-04 11:30:00,通信传输设备,战略合作,300496.XSHE,1,2
